country,countrycode,year,month,cpi_sa,cpi_yoy_nsa,exchange_rate_neer,exchange_rate_reer,exchnage_rate_vs_usd,ind_prod_const,ind_prod_const_sa,time,usa_imp_sa,usa_ip_sa,chn_ip_sa,ln_ip,ln_usa_ip,ln_chn_ip,ln_usa_imports,ln_er_usd,cc
Singapore,SGP,2000,5,86.18772345,0.514424183,90.38522618,95.3149287,1.728304348,3293922997,3256260682,484,99651,2.57E+11,62909618846,21.90384534,26.27308943,24.86496491,11.50942936,0.547140782,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,5,77.5557376,1.64583651,94.52065913,89.92158217,38.93717391,6209876186,6203224785,484,99651,2.57E+11,62909618846,22.54833512,26.27308943,24.86496491,11.50942936,3.661949422,THA
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,6,77.85723494,2.013356169,93.17542455,88.63982091,39.05977273,6301165545,6576185662,485,103019,2.57E+11,63579043967,22.60672073,26.27407491,24.87554976,11.54266872,3.665093107,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2000,6,60.51185429,3.821435444,121.8951899,92.61681227,42.68340909,7404552418,6578079811,485,103019,2.57E+11,63579043967,22.60700872,26.27407491,24.87554976,11.54266872,3.753810299,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2000,6,80.72033037,1.520000707,97.08893202,95.47526727,3.8,6216991029,6434510406,485,103019,2.57E+11,63579043967,22.58494159,26.27407491,24.87554976,11.54266872,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2000,6,86.32934021,0.779175023,89.68173031,94.46972636,1.727727273,3459595151,3267704313,485,103019,2.57E+11,63579043967,21.90735353,26.27407491,24.87554976,11.54266872,0.54680683,SGP
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2000,7,86.77160236,1.155646973,89.73906639,94.8828719,1.740809524,3230638099,3220529773,486,103349,2.57E+11,64623723031,21.89281171,26.27263032,24.89184741,11.54586689,0.554350249,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2000,7,80.88160121,1.505778827,97.79466623,96.3906381,3.8,6470125843,6306386499,486,103349,2.57E+11,64623723031,22.56482869,26.27263032,24.89184741,11.54586689,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,7,77.97489623,1.874767215,91.25064262,86.83239524,40.25452381,5973403749,6605206203,486,103349,2.57E+11,64623723031,22.61112399,26.27263032,24.89184741,11.54586689,3.69522239,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2000,7,60.85503443,4.131723886,117.9853497,89.94111405,44.47714286,6865657772,6473499123,486,103349,2.57E+11,64623723031,22.59098262,26.27263032,24.89184741,11.54586689,3.794975414,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2000,8,81.02852965,1.631084861,98.12115517,96.5175587,3.800043478,6348621132,6333655985,487,103665,2.56E+11,65259521489,22.56914347,26.26968661,24.9016378,11.54891983,1.335012508,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2000,8,61.19709306,4.352565451,116.9832245,89.6532513,44.90665217,7131605779,6550222412,487,103665,2.56E+11,65259521489,22.60276484,26.26968661,24.9016378,11.54891983,3.804585939,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,8,78.23268035,2.188053905,90.29132217,86.2638787,40.87043478,6125186057,6445773813,487,103665,2.56E+11,65259521489,22.58669053,26.26968661,24.9016378,11.54891983,3.710406936,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2000,8,87.22779403,1.624202099,91.23070367,97.00591304,1.720173913,3518093274,3467724363,487,103665,2.56E+11,65259521489,21.96676441,26.26968661,24.9016378,11.54891983,0.542425398,SGP
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2000,9,87.2486883,1.687050165,91.08232926,96.18907333,1.739571429,3727592397,3471620067,488,106396,2.57E+11,65300903081,21.9678872,26.27353161,24.9022717,11.57492326,0.553638777,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2000,9,81.0786453,1.616861808,98.91905879,96.84712786,3.800142857,6561254376,6502624492,488,106396,2.57E+11,65300903081,22.5954717,26.27353161,24.9022717,11.57492326,1.33503866,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2000,9,61.49877756,4.183607554,115.440257,88.25141714,45.80571429,7271578414,6422356650,488,106396,2.57E+11,65300903081,22.58305097,26.27353161,24.9022717,11.57492326,3.824408849,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,9,78.39763308,2.327809953,88.61617238,84.66877024,41.92738095,6443049008,6766461715,488,106396,2.57E+11,65300903081,22.63524415,26.27353161,24.9022717,11.57492326,3.735939097,THA
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,10,78.30942564,2.055725325,86.8882875,82.45677591,43.26409091,6455147597,6552337439,489,106056,2.57E+11,65927081168,22.60308768,26.27052766,24.91181514,11.57172254,3.767322982,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2000,10,81.37628859,1.891727368,100.0251321,98.31395932,3.800181818,6723260657,6460493213,489,106056,2.57E+11,65927081168,22.5889715,26.27052766,24.91181514,11.57172254,1.335048912,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2000,10,87.3160143,1.841296489,91.47094442,96.55512682,1.752,3683765429,3515020644,489,106056,2.57E+11,65927081168,21.98031124,26.27052766,24.91181514,11.57172254,0.560757993,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2000,10,62.04382837,4.578449905,110.8069662,84.99518932,48.40909091,7635507267,6625249057,489,106056,2.57E+11,65927081168,22.6141538,26.27052766,24.91181514,11.57172254,3.879687625,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2000,11,81.32632817,1.708141242,100.5504887,98.93790909,3.8,6338495740,6427649508,490,103993,2.57E+11,66557292813,22.58387476,26.27072051,24.92132896,11.55207887,1.335001067,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,11,78.61155082,2.069948281,86.38436932,81.99451273,43.76104545,6509041316,6594501439,490,103993,2.57E+11,66557292813,22.60950202,26.27072051,24.92132896,11.55207887,3.778744048,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2000,11,62.73131014,5.717255717,107.6921664,83.92586364,49.78068182,7292574310,6586426482,490,103993,2.57E+11,66557292813,22.60827677,26.27072051,24.92132896,11.55207887,3.907626993,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2000,11,87.50754515,1.990123791,92.31104999,97.34369659,1.747863636,3518093274,3536203535,490,103993,2.57E+11,66557292813,21.98631954,26.27072051,24.92132896,11.55207887,0.558394263,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2000,12,81.55713144,1.061620887,100.4995318,99.17209595,3.800047619,6632132124,6403418349,491,103673,2.56E+11,66999490580,22.5800978,26.26805598,24.92795085,11.54899699,1.335013598,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2000,12,87.65496587,2.062524498,92.82490129,97.95555524,1.735190476,3693463311,3552699406,491,103673,2.56E+11,66999490580,21.99097355,26.26805598,24.92795085,11.54899699,0.551117192,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2000,12,78.75179752,1.602911877,87.62717262,82.93673429,43.14904762,6422151443,6552118061,491,103673,2.56E+11,66999490580,22.6030542,26.26805598,24.92795085,11.54899699,3.764660346,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2000,12,63.25056636,6.395261093,107.7477359,84.30435095,49.94761905,7439545577,6672766145,491,103673,2.56E+11,66999490580,22.62130033,26.26805598,24.92795085,11.54899699,3.910974837,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,1,87.88596369,1.912748516,93.01538413,98.08074761,1.736869565,2850555715,3082719245,492,105470,2.54E+11,67080583542,21.84907792,26.26160724,24.92916047,11.56618183,0.552084392,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,1,63.73954198,7.50373579,106.0507828,83.7195587,50.72173913,6634702923,6462828192,492,105470,2.54E+11,67080583542,22.58933286,26.26160724,24.92916047,11.56618183,3.926354598,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,1,81.66904869,1.500270752,100.8275799,99.54561587,3.800086957,6186614851,6422248674,492,105470,2.54E+11,67080583542,22.58303415,26.26160724,24.92916047,11.56618183,1.33502395,MYS
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,1,78.74926255,1.48110237,88.05086913,83.35389696,43.1573913,6182379391,6215510226,492,105470,2.54E+11,67080583542,22.55031365,26.26160724,24.92916047,11.56618183,3.764853696,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,2,81.62857128,1.569034171,100.8834803,99.861379,3.80025,5872727682,6138228026,493,100350,2.53E+11,67647266652,22.53780194,26.25551044,24.93757279,11.51641935,1.335066854,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,2,87.90569717,1.38972567,92.66595761,97.65435375,1.743,3006467821,3090693264,493,100350,2.53E+11,67647266652,21.85166126,26.25551044,24.93757279,11.51641935,0.555607767,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,2,78.90375408,1.465817111,89.30405325,84.92683,42.648,6111987596,6132352471,493,100350,2.53E+11,67647266652,22.53684428,26.25551044,24.93757279,11.51641935,3.75298038,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,2,63.95599219,7.553468372,111.8570416,88.52167725,48.1875,6816667349,6491390426,493,100350,2.53E+11,67647266652,22.59374259,26.25551044,24.93757279,11.51641935,3.875099651,PHL
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,3,64.21842406,7.661790697,113.2435925,89.35979409,48.55272727,7341564732,6522491851,494,101853,2.52E+11,68642712021,22.59852233,26.25284449,24.9521808,11.53128588,3.882650368,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,3,81.72883328,1.561675295,102.5548765,101.5076914,3.800318182,6186614851,6038041368,494,101853,2.52E+11,68642712021,22.52134552,26.25284449,24.9521808,11.53128588,1.335084795,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,3,87.96954079,1.845157302,92.6362512,97.44122045,1.773272727,3488813130,3064032040,494,101853,2.52E+11,68642712021,21.84299755,26.25284449,24.9521808,11.53128588,0.572826838,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,3,78.98344781,1.473632312,88.23598636,83.81318091,43.97045455,6820305035,6204172637,494,101853,2.52E+11,68642712021,22.54848791,26.25284449,24.9521808,11.53128588,3.783517921,THA
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,4,79.3516986,2.411375362,86.38571143,82.32856095,45.46404762,5644542080,6270025677,495,98164,2.51E+11,69057642674,22.55904629,26.24997456,24.95820739,11.49439483,3.816921851,THA
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,4,64.44384631,7.469888531,110.7257187,87.01743571,50.24833333,6221783648,6062120178,495,98164,2.51E+11,69057642674,22.52532544,26.24997456,24.95820739,11.49439483,3.916977379,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,4,88.21098575,1.976677089,91.793778,96.26236381,1.811761905,2884622634,2966943792,495,98164,2.51E+11,69057642674,21.81079823,26.24997456,24.95820739,11.49439483,0.5942998,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,4,81.81677522,1.636575508,103.9723827,102.6216298,3.800190476,6004357785,5914523899,495,98164,2.51E+11,69057642674,22.50067684,26.24997456,24.95820739,11.49439483,1.335051191,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,5,64.64459547,7.458985831,109.7731838,86.53506478,50.51347826,6711687872,6126933654,496,95150,2.50E+11,69316915400,22.53596024,26.24382989,24.9619548,11.46320987,3.922240197,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,5,79.5941946,2.628376775,86.22051217,82.37714348,45.5076087,6315463879,6322477086,496,95150,2.50E+11,69316915400,22.56737691,26.24382989,24.9619548,11.46320987,3.817879536,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,5,87.85462228,1.934032782,91.62837306,95.56758783,1.813652174,2962578687,2902177714,496,95150,2.50E+11,69316915400,21.78872723,26.24382989,24.9619548,11.46320987,0.595342588,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,5,81.81584306,1.536853635,103.8240411,102.3400413,3.800434783,6014483178,5989856683,496,95150,2.50E+11,69316915400,22.51333332,26.24382989,24.9619548,11.46320987,1.335115477,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,6,87.37405395,1.210149117,92.09383966,95.53564857,1.817047619,2899293789,2743793000,497,94978,2.48E+11,69759797952,21.73260711,26.23786386,24.96832372,11.46140056,0.597212997,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,6,79.47965414,2.083838706,87.43735905,83.18328238,45.25238095,6240672596,6519271733,497,94978,2.48E+11,69759797952,22.59802851,26.23786386,24.96832372,11.46140056,3.812255286,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,6,81.929318,1.49774862,104.3913895,103.1337071,3.800190476,5619592868,5824089142,497,94978,2.48E+11,69759797952,22.48526845,26.23786386,24.96832372,11.46140056,1.335051191,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,6,64.92048539,7.285566017,108.3501875,85.93033905,51.59452381,7019627671,6236007186,497,94978,2.48E+11,69759797952,22.55360594,26.23786386,24.96832372,11.46140056,3.943415539,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,7,79.5133408,1.972999838,87.10948955,82.94658432,45.62340909,5982202723,6606932802,498,93680,2.47E+11,69985089560,22.61138536,26.23219538,24.97154805,11.44764,3.820420942,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,7,87.89757162,1.297624144,91.93346891,96.2582925,1.823090909,2787146485,2787802280,498,93680,2.47E+11,69985089560,21.74851941,26.23219538,24.97154805,11.44764,0.600533362,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,7,81.9735136,1.350013322,104.7842642,103.61906,3.800409091,6095486318,5931530020,498,93680,2.47E+11,69985089560,22.50354803,26.23219538,24.97154805,11.44764,1.335108716,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,7,65.32422672,7.343997641,105.2777504,84.16943568,53.25568182,6543720710,6128214146,498,93680,2.47E+11,69985089560,22.53616921,26.23219538,24.97154805,11.44764,3.9751045,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,8,79.2256223,1.26921632,86.68900913,82.43427087,44.89782609,6142784006,6475806277,499,92569,2.47E+11,70712135722,22.59133896,26.23083403,24.98188305,11.43570959,3.804389377,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,8,87.84649673,0.709295362,93.31015129,98.0838913,1.760217391,2772599661,2732471110,499,92569,2.47E+11,70712135722,21.72847221,26.23083403,24.98188305,11.43570959,0.565437319,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,8,82.02284321,1.227115391,102.6997558,101.1688626,3.800521739,6004357785,5986412987,499,92569,2.47E+11,70712135722,22.51275824,26.23083403,24.98188305,11.43570959,1.335138357,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,8,65.41731153,6.89610937,105.9974681,84.90460522,51.83517391,7096612620,6507455765,499,92569,2.47E+11,70712135722,22.5962144,26.23083403,24.98188305,11.43570959,3.948068952,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,9,82.14476761,1.314923693,102.2172504,100.5604178,3.8002,5953730823,5888708788,500,90957,2.46E+11,71543622471,22.49630259,26.22700492,24.99357321,11.41814215,1.335053697,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,9,65.66852836,6.780217375,106.8975309,85.4449255,51.257,6851660508,6082124963,500,90957,2.46E+11,71543622471,22.52861997,26.22700492,24.99357321,11.41814215,3.936852194,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,9,79.49777379,1.403283065,87.36482075,83.15357475,44.3195,6169180929,6478342185,500,90957,2.46E+11,71543622471,22.59173048,26.22700492,24.99357321,11.41814215,3.791424761,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,9,87.72461346,0.545481154,93.70590781,97.97252325,1.74885,2899293789,2736001592,500,90957,2.46E+11,71543622471,21.72976342,26.22700492,24.99357321,11.41814215,0.558958429,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,10,65.81095933,6.071725534,106.7881357,85.47113413,51.77934783,6984634512,6061173442,501,91322,2.45E+11,71988262430,22.52516926,26.22266418,24.99976892,11.422147,3.946991379,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,10,87.50406278,0.21536539,91.2833465,94.95339565,1.810304348,2923600661,2777332576,501,91322,2.45E+11,71988262430,21.7447568,26.22266418,24.99976892,11.422147,0.593494979,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,10,79.29708168,1.261222427,87.4559463,82.84075457,44.72934783,6452947854,6551559388,501,91322,2.45E+11,71988262430,22.60296893,26.22266418,24.99976892,11.422147,3.800629837,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,10,82.14441207,0.943915597,103.2681303,101.5814385,3.800391304,6156238674,5916857072,501,91322,2.45E+11,71988262430,22.50107124,26.22266418,24.99976892,11.422147,1.335104036,MYS
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,11,82.4929789,1.434530184,103.7923572,103.0446202,3.800318182,5984107000,6079678420,502,89979,2.43E+11,72378063090,22.52821764,26.21766374,25.00516909,11.40733159,1.335084795,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,11,65.90965166,5.066595155,106.7342242,85.87385727,51.96840909,6907649562,6185205536,502,89979,2.43E+11,72378063090,22.54542607,26.21766374,25.00516909,11.40733159,3.950636016,PHL
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,11,87.31949668,-0.214894012,90.65527179,94.05171659,1.829045455,3060054837,3087588875,502,89979,2.43E+11,72378063090,21.85065632,26.21766374,25.00516909,11.40733159,0.603794221,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,11,79.30027422,0.876109664,88.62433682,83.81324864,44.39113636,6207676442,6286216251,502,89979,2.43E+11,72378063090,22.56162518,26.21766374,25.00516909,11.40733159,3.793039818,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2001,12,87.13841296,-0.589302504,90.77158797,94.0333631,1.837761905,2884622634,2730523258,503,86527,2.43E+11,73229165629,21.7277591,26.21799191,25.01685962,11.36821178,0.608548475,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2001,12,82.52576559,1.187675603,104.5113501,103.9899221,3.800380952,5994232393,5805833668,503,86527,2.43E+11,73229165629,22.48212905,26.21799191,25.01685962,11.36821178,1.335101312,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2001,12,66.09245677,4.49306713,108.061399,87.49536857,51.64119048,6620705659,5964171934,503,86527,2.43E+11,73229165629,22.50903606,26.21799191,25.01685962,11.36821178,3.944319619,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2001,12,79.22420261,0.599865788,90.43982214,85.28771595,43.92547619,6098789134,6210775141,503,86527,2.43E+11,73229165629,22.54955155,26.21799191,25.01685962,11.36821178,3.782494475,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2002,1,87.09778521,-0.896819527,91.57119007,94.38912652,1.839565217,2928511768,2860116285,504,89443,2.45E+11,74087133172,21.77412812,26.2243035,25.02850771,11.40135683,0.609529249,SGP
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2002,1,66.12161586,3.737199564,110.1869072,89.04436043,51.38391304,6081811013,5954136442,504,89443,2.45E+11,74087133172,22.50735202,26.2243035,25.02850771,11.40135683,3.939325148,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2002,1,79.37757959,0.797870387,91.33659696,86.18535043,44.02152174,6212075929,6228349577,504,89443,2.45E+11,74087133172,22.55237722,26.2243035,25.02850771,11.40135683,3.784678645,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2002,1,82.58715476,1.124178732,105.5634126,105.033738,3.800478261,5852476897,6053067095,504,89443,2.45E+11,74087133172,22.52383094,26.2243035,25.02850771,11.40135683,1.335126917,MYS
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2002,2,87.1825231,-0.822670311,92.22611268,95.24218,1.83085,2645905533,3022761926,505,91539,2.45E+11,74813532079,21.8294368,26.22410258,25.03826462,11.42452039,0.60478034,SGP
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2002,2,79.30323397,0.50628756,92.1292325,86.87330225,43.81475,6155982468,6177978626,505,91539,2.45E+11,74813532079,22.54425697,26.22410258,25.03826462,11.42452039,3.779970519,THA
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2002,2,82.69761593,1.309645189,105.8325862,105.293331,3.80055,5984107000,6270007590,505,91539,2.45E+11,74813532079,22.5590434,26.22410258,25.03826462,11.42452039,1.335145793,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2002,2,66.09245677,3.34052291,110.7867812,89.33428825,51.2875,6438741233,6160875558,505,91539,2.45E+11,74813532079,22.54148474,26.22410258,25.03826462,11.42452039,3.937447058,PHL
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2002,3,83.49805806,2.164749826,105.2239812,105.45967,3.80047619,6034733963,5876161106,506,91447,2.47E+11,75691940156,22.49416951,26.2321017,25.04993752,11.42351485,1.335126372,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2002,3,66.53096472,3.601054819,110.6503764,89.51735762,51.03761905,6515726183,5822401094,506,91447,2.47E+11,75691940156,22.48497857,26.2321017,25.04993752,11.42351485,3.932562989,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2002,3,79.45543654,0.597579291,92.40541095,87.2165781,43.38928571,7123869652,6482507716,506,91447,2.47E+11,75691940156,22.59237327,26.2321017,25.04993752,11.42351485,3.770212538,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2002,3,87.18716627,-0.889369788,91.81824271,94.63880524,1.829619048,3347572179,2957874107,506,91447,2.47E+11,75691940156,21.80773664,26.2321017,25.04993752,11.42351485,0.604107774,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2002,4,83.35827958,1.884093276,104.8284176,104.6345605,3.800363636,6277743384,6193490269,507,95972,2.48E+11,77039815827,22.54676462,26.23623579,25.06758821,11.47181176,1.335096756,MYS
,,,,,,,,,,,,,,,,,,,,
Philippines,PHL,2002,4,66.71489133,3.52406808,110.4898475,89.20855727,50.95204545,6984634512,6753415928,507,95972,2.48E+11,77039815827,22.63331428,26.23623579,25.06758821,11.47181176,3.930884905,PHL
,,,,,,,,,,,,,,,,,,,,
Thailand,THA,2002,4,79.78879626,0.550835929,91.978845,87.16682136,43.42636364,6319863366,7018734146,507,95972,2.48E+11,77039815827,22.67184872,26.23623579,25.06758821,11.47181176,3.771066714,THA
,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,2002,4,87.28002972,-1.05537425,91.39387775,94.2213,1.8285,3123401901,3180416196,507,95972,2.48E+11,77039815827,21.8802779,26.23623579,25.06758821,11.47181176,0.603495959,SGP
,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,2002,5,83.44663067,1.993241832,103.0515543,102.8441315,3.800391304,6308119562,6288083541,508,96395,2.49E+11,78281951837,22.56192218,26.24040688,25.08358291,11.47620961,1.335104036,MYS
